,recall,precision
276,0.98,0.06552992310264126
277,0.98,0.06568364611260054
278,0.98,0.06570566543747905
279,0.98,0.06572769953051644
280,0.98,0.06574974840657498
281,0.98,0.06577181208053691
282,0.98,0.06579389056730446
283,0.98,0.06581598388179986
284,0.98,0.0658380920389654
285,0.98,0.06586021505376344
286,0.98,0.06588235294117648
287,0.98,0.06590450571620712
288,0.98,0.06592667339387824
289,0.98,0.06594885598923284
290,0.98,0.06597105351733423
291,0.98,0.06599326599326599
292,0.98,0.06601549343213203
293,0.98,0.0660377358490566
294,0.98,0.06605999325918437
295,0.98,0.06608226567768037
296,0.98,0.06610455311973018
297,0.98,0.06612685560053981
298,0.98,0.0661491731353358
299,0.98,0.0661715057393653
300,0.98,0.06619385342789598
301,0.98,0.06621621621621622
302,0.98,0.06623859411963501
303,0.98,0.06626098715348208
304,0.98,0.06628339533310788
305,0.98,0.06630581867388363
306,0.98,0.06632825719120135
307,0.98,0.06635071090047394
308,0.98,0.06637317981713511
309,0.98,0.06639566395663957
310,0.98,0.06641816333446289
311,0.98,0.06644067796610169
312,0.98,0.06646320786707359
313,0.98,0.06648575305291723
314,0.98,0.0665083135391924
315,0.98,0.06657608695652174
316,0.98,0.06659870880054367
317,0.98,0.06662134602311352
318,0.98,0.06664399863991839
319,0.98,0.06666666666666667
320,0.98,0.06668935011908812
321,0.98,0.06671204901293397
322,0.98,0.06673476336397685
323,0.98,0.0667574931880109
324,0.98,0.06678023850085178
325,0.98,0.06680299931833675
326,0.98,0.06682577565632458
327,0.98,0.06687137495735244
328,0.98,0.06689419795221843
329,0.98,0.06691703653123933
330,0.98,0.06693989071038252
331,0.98,0.06698564593301436
332,0.98,0.06700854700854701
333,0.98,0.06703146374829001
334,0.98,0.06705439616832022
335,0.98,0.06707734428473648
336,0.98,0.0671003081136597
337,0.98,0.06712328767123288
338,0.98,0.0671462829736211
339,0.98,0.06716929403701165
340,0.98,0.06719232087761398
341,0.98,0.06721536351165981
342,0.98,0.06723842195540308
343,0.98,0.06726149622512011
344,0.98,0.06728458633710951
345,0.98,0.0673076923076923
346,0.98,0.06733081415321196
347,0.98,0.06735395189003436
348,0.98,0.06737710553454795
349,0.98,0.06740027510316368
350,0.98,0.0674234606123151
351,0.98,0.06744666207845836
352,0.98,0.06746987951807229
353,0.98,0.06756290934160634
354,0.98,0.06758620689655172
355,0.98,0.06760952052431873
356,0.98,0.06763285024154589
357,0.98,0.06765619606489472
358,0.98,0.06767955801104972
359,0.98,0.06770293609671849
360,0.98,0.06772633033863165
361,0.98,0.06774974075354304
362,0.98,0.0677731673582296
363,0.98,0.06779661016949153
364,0.98,0.06782006920415225
365,0.98,0.06784354447905849
366,0.98,0.06786703601108034
367,0.98,0.06789054381711118
368,0.98,0.06791406791406791
369,0.98,0.06793760831889081
370,0.98,0.06796116504854369
371,0.98,0.06798473812001388
372,0.98,0.06800832755031229
373,0.98,0.06803193335647345
374,0.98,0.06805555555555555
375,0.98,0.0680791941646405
376,0.98,0.06810284920083391
377,0.98,0.0681265206812652
378,0.98,0.06815020862308763
379,0.98,0.06817391304347827
380,0.98,0.06819763395963814
381,0.98,0.06822137138879221
382,0.98,0.06824512534818941
383,0.98,0.06826889585510275
384,0.98,0.06829268292682927
385,0.98,0.06831648658069013
386,0.98,0.06834030683403068
387,0.98,0.06836414370422043
388,0.98,0.06841186736474694
389,0.98,0.06843575418994413
390,0.98,0.06845965770171149
391,0.98,0.06850751485494583
392,0.98,0.06853146853146853
393,0.98,0.06855543896467296
394,0.98,0.06857942617214835
395,0.98,0.06860343017150858
396,0.98,0.06872370266479663
397,0.98,0.0687478077867415
398,0.98,0.0687719298245614
399,0.98,0.0687960687960688
400,0.98,0.06882022471910113
401,0.98,0.06889279437609842
402,0.98,0.06891701828410689
403,0.98,0.06894125923320436
404,0.98,0.06896551724137931
405,0.98,0.06898979232664555
406,0.98,0.06901408450704226
407,0.98,0.06903839380063402
408,0.98,0.06906272022551092
409,0.98,0.0690870637997885
410,0.98,0.0691114245416079
411,0.98,0.0691358024691358
412,0.98,0.06916019760056458
413,0.98,0.06918460995411224
414,0.98,0.0692090395480226
415,0.98,0.06923348640056518
416,0.98,0.06925795053003533
417,0.98,0.06928243195475434
418,0.98,0.06945428773919206
419,0.98,0.06947890818858561
420,0.98,0.06950354609929078
421,0.98,0.06952820148989003
422,0.98,0.0695528743789922
423,0.98,0.06957756478523251
424,0.98,0.06960227272727272
425,0.98,0.06962699822380107
426,0.98,0.06965174129353234
427,0.98,0.06967650195520796
428,0.98,0.06970128022759602
429,0.98,0.06972607612949129
430,0.98,0.06975088967971531
431,0.98,0.06977572089711641
432,0.975,0.06944444444444445
433,0.975,0.06946918418240114
434,0.975,0.06949394155381326
435,0.975,0.06951871657754011
436,0.975,0.0695435092724679
437,0.975,0.06956831965750981
438,0.975,0.069593147751606
439,0.975,0.06961799357372367
440,0.975,0.06964285714285715
441,0.975,0.06966773847802786
442,0.975,0.0696926375982845
443,0.975,0.0697175545227029
444,0.975,0.06974248927038626
445,0.975,0.06976744186046512
446,0.975,0.06979241231209735
447,0.975,0.06981740064446831
448,0.975,0.06984240687679083
449,0.975,0.06986743102830527
450,0.975,0.06989247311827956
451,0.975,0.06991753316600932
452,0.975,0.0699426111908178
453,0.975,0.06996770721205597
454,0.975,0.06999282124910265
455,0.975,0.07001795332136446
456,0.975,0.07004310344827586
457,0.975,0.07006827164929932
458,0.975,0.07009345794392523
459,0.975,0.07011866235167206
460,0.975,0.07014388489208633
461,0.975,0.07016912558474271
462,0.975,0.07019438444924406
463,0.975,0.07021966150522146
464,0.975,0.07024495677233429
465,0.975,0.07027027027027027
466,0.975,0.07029560201874549
467,0.975,0.0703209520375045
468,0.975,0.07034632034632035
469,0.975,0.07037170696499459
470,0.975,0.0703971119133574
471,0.975,0.07042253521126761
472,0.975,0.07044797687861272
473,0.975,0.070473436935309
474,0.975,0.07049891540130152
475,0.975,0.0705244122965642
476,0.975,0.07054992764109985
477,0.975,0.07060101375814627
478,0.975,0.07062658457080769
479,0.975,0.07065217391304347
480,0.975,0.07067778180500181
481,0.975,0.07070340826686004
482,0.975,0.07078039927404718
483,0.975,0.07080610021786492
484,0.975,0.07083181983290955
485,0.975,0.07085755813953488
486,0.975,0.07088331515812432
487,0.975,0.07098653076083
488,0.975,0.07101238164603059
489,0.975,0.07103825136612021
490,0.975,0.07106413994169096
491,0.975,0.07109004739336493
492,0.975,0.0711159737417943
493,0.975,0.07114191900766144
494,0.975,0.07116788321167883
495,0.975,0.07121986851716582
496,0.975,0.0712458896602119
497,0.975,0.0712719298245614
498,0.975,0.0712979890310786
499,0.975,0.07132406730065838
500,0.975,0.07135016465422613
501,0.975,0.07137628111273792
502,0.975,0.07140241669718052
503,0.975,0.07142857142857142
504,0.975,0.07145474532795897
505,0.975,0.0714809384164223
506,0.975,0.07150715071507151
507,0.975,0.07153338224504768
508,0.975,0.07155963302752294
509,0.975,0.07158590308370044
510,0.975,0.07161219243481454
511,0.975,0.07163850110213078
512,0.975,0.07166482910694598
513,0.975,0.07169117647058823
514,0.975,0.07171754321441706
515,0.975,0.0717439293598234
516,0.975,0.07177033492822966
517,0.975,0.07179675994108983
518,0.975,0.0718232044198895
519,0.975,0.07184966838614591
520,0.975,0.07187615186140804
521,0.975,0.07190265486725664
522,0.975,0.07192917742530432
523,0.975,0.07195571955719557
524,0.975,0.07198228128460686
525,0.975,0.07200886262924668
526,0.975,0.07203546361285557
527,0.975,0.07206208425720621
528,0.975,0.07208872458410351
529,0.975,0.07211538461538461
530,0.975,0.07216876387860843
531,0.975,0.07219548315438726
532,0.975,0.07222222222222222
533,0.975,0.07224898110411264
534,0.975,0.07227575982209043
535,0.975,0.07230255839822025
536,0.975,0.0723293768545994
537,0.975,0.07235621521335807
538,0.975,0.07238307349665925
539,0.975,0.07240995172669885
540,0.975,0.0724368499257058
541,0.975,0.07246376811594203
542,0.975,0.0724907063197026
543,0.975,0.07251766455931573
544,0.975,0.07254464285714286
545,0.975,0.07257164123557872
546,0.975,0.07259865971705137
547,0.975,0.07262569832402235
548,0.975,0.0726527570789866
549,0.975,0.0726798360044726
550,0.975,0.07270693512304251
551,0.975,0.07273405445729206
552,0.975,0.07276119402985075
553,0.975,0.07284273440418379
554,0.975,0.07286995515695067
555,0.975,0.07289719626168224
556,0.975,0.07292445774121167
557,0.975,0.07295173961840629
558,0.975,0.07297904191616766
559,0.975,0.07300636465743167
560,0.975,0.07303370786516854
561,0.975,0.07306107156238291
562,0.975,0.07308845577211394
563,0.975,0.07311586051743532
564,0.975,0.07314328582145536
565,0.975,0.07317073170731707
566,0.975,0.0731981981981982
567,0.975,0.0732256853173113
568,0.975,0.07325319308790383
569,0.975,0.07328072153325817
570,0.975,0.07330827067669173
571,0.975,0.07333584054155698
572,0.975,0.07339104252916824
573,0.97,0.0730421686746988
574,0.97,0.07306967984934086
575,0.97,0.07309721175584025
576,0.97,0.0731247644176404
577,0.97,0.07320754716981132
578,0.97,0.07329051756705704
579,0.97,0.07331821617535904
580,0.97,0.07334593572778828
581,0.97,0.07337367624810892
582,0.97,0.07340143776012108
583,0.97,0.07348484848484849
584,0.97,0.07351269420234938
585,0.97,0.07354056103108415
586,0.97,0.07356844899507016
587,0.97,0.07359635811836115
588,0.97,0.07362428842504744
589,0.97,0.07365223993925589
590,0.97,0.07368021268515001
591,0.97,0.0737082066869301
592,0.97,0.07373622196883314
593,0.97,0.07376425855513308
594,0.97,0.07379231647014074
595,0.97,0.07382039573820395
596,0.97,0.07384849638370765
597,0.97,0.07387661843107388
598,0.97,0.0739047619047619
599,0.97,0.07393292682926829
600,0.97,0.07396111322912695
601,0.97,0.07398932112890923
602,0.97,0.07401755055322395
603,0.97,0.07407407407407407
604,0.97,0.07413068398930073
605,0.97,0.07415902140672782
606,0.97,0.07418738049713193
607,0.97,0.07421576128538639
608,0.97,0.0742441637964026
609,0.97,0.07427258805513016
610,0.97,0.07430103408655687
611,0.97,0.0743295019157088
612,0.97,0.07435799156765044
613,0.97,0.07438650306748466
614,0.97,0.0744150364403529
615,0.97,0.07444359171143515
616,0.97,0.07452938916634652
617,0.97,0.07455803228285934
618,0.97,0.07458669742406766
619,0.97,0.07461538461538461
620,0.97,0.07464409388226241
621,0.97,0.07467282525019246
622,0.97,0.07470157874470543
623,0.97,0.07473035439137134
624,0.97,0.07475915221579961
625,0.97,0.07478797224363917
626,0.97,0.07481681450057848
627,0.97,0.07484567901234568
628,0.97,0.07487456580470861
629,0.97,0.0749034749034749
630,0.97,0.07493240633449208
631,0.97,0.07496136012364761
632,0.97,0.07499033629686896
633,0.97,0.07501933488012374
634,0.97,0.07504835589941973
635,0.97,0.07507739938080496
636,0.97,0.07510646535036779
637,0.97,0.07513555383423702
638,0.97,0.07516466485858195
639,0.97,0.07519379844961241
640,0.97,0.0752229546335789
641,0.97,0.07525213343677269
642,0.97,0.07528133488552581
643,0.97,0.07531055900621118
644,0.97,0.07533980582524272
645,0.97,0.07536907536907538
646,0.97,0.07542768273716952
647,0.97,0.07545702061454687
648,0.97,0.0754863813229572
649,0.97,0.07554517133956386
650,0.97,0.07557460070120764
651,0.97,0.07560405300077942
652,0.965,0.07527301092043681
653,0.965,0.07530238002341007
654,0.965,0.07533177205308353
655,0.965,0.07536118703631393
656,0.965,0.075390625
657,0.965,0.07542008597108245
658,0.965,0.07544956997654417
659,0.965,0.07547907704341025
660,0.965,0.07550860719874804
661,0.965,0.07583497053045186
662,0.965,0.07586477987421383
663,0.965,0.07589461266220998
664,0.965,0.07592446892210858
665,0.965,0.0759543486816214
666,0.965,0.07598425196850393
667,0.965,0.07601417881055533
668,0.965,0.07616416732438831
669,0.965,0.07619423608369523
670,0.965,0.07622432859399685
671,0.965,0.07625444488344528
672,0.965,0.07628458498023716
673,0.965,0.07631474891261368
674,0.965,0.07634493670886076
675,0.965,0.07637514839730906
676,0.965,0.07640538400633412
677,0.965,0.07643564356435643
678,0.965,0.07646592709984153
679,0.965,0.07649623464130004
680,0.965,0.07652656621728787
681,0.965,0.07655692185640618
682,0.965,0.07658730158730159
683,0.965,0.07661770543866614
684,0.965,0.07664813343923749
685,0.965,0.07667858561779897
686,0.965,0.07680063668921608
687,0.965,0.07686180804460374
688,0.965,0.07689243027888447
689,0.965,0.07692307692307693
690,0.965,0.07695374800637958
691,0.965,0.07698444355803749
692,0.965,0.07707667731629393
693,0.965,0.07710747103475829
694,0.965,0.0771382893685052
695,0.965,0.07716913234706117
696,0.965,0.0772
697,0.965,0.07723089235694278
698,0.965,0.07729275130156188
699,0.965,0.07732371794871795
700,0.965,0.07735470941883768
701,0.965,0.07738572574178028
702,0.965,0.07741676694745286
703,0.965,0.0774478330658106
704,0.965,0.07751004016064257
705,0.96,0.07713941341904379
706,0.96,0.07729468599033816
707,0.96,0.07732581554571083
708,0.96,0.07735697018533441
709,0.96,0.0773881499395405
710,0.96,0.07741935483870968
711,0.96,0.07745058491327148
712,0.96,0.07751312071053694
713,0.96,0.07754442649434572
714,0.96,0.07757575757575758
715,0.955,0.0778321108394458
716,0.955,0.07786384019567875
717,0.955,0.07789559543230017
718,0.955,0.07792737658098735
719,0.955,0.07795918367346939
720,0.955,0.07799101674152716
721,0.955,0.07802287581699346
722,0.955,0.07805476093175316
723,0.955,0.07808667211774326
724,0.955,0.07811860940695296
725,0.955,0.07815057283142389
726,0.955,0.0781825624232501
727,0.955,0.07824662023760753
728,0.955,0.07827868852459016
729,0.955,0.07831078310783107
730,0.955,0.07834290401968827
731,0.955,0.07837505129257284
732,0.955,0.0784072249589491
733,0.955,0.07843942505133471
734,0.955,0.07847165160230074
735,0.955,0.07850390464447185
736,0.955,0.07853618421052631
737,0.955,0.07856849033319621
738,0.955,0.07860082304526748
739,0.955,0.07863318237958007
740,0.955,0.07866556836902801
741,0.955,0.07869798104655953
742,0.955,0.07873042044517725
743,0.955,0.07876288659793815
744,0.955,0.07882789929839043
745,0.955,0.07886044591246903
746,0.955,0.0788930194134655
747,0.955,0.07892561983471075
748,0.955,0.07895824720959074
749,0.955,0.07899090157154673
750,0.955,0.0790235829540753
751,0.955,0.07905629139072848
752,0.955,0.07908902691511387
753,0.955,0.07912178956089479
754,0.955,0.07915457936179031
755,0.955,0.07918739635157546
756,0.955,0.07922024056408129
757,0.955,0.07925311203319502
758,0.955,0.0792860107928601
759,0.955,0.07931893687707642
760,0.955,0.0793518903199003
761,0.955,0.07938487115544472
762,0.955,0.07941787941787942
763,0.955,0.07945091514143095
764,0.955,0.07948397836038286
765,0.955,0.07951706910907577
766,0.955,0.07955018742190754
767,0.955,0.07958333333333334
768,0.955,0.07961650687786578
769,0.955,0.07968293700458907
770,0.955,0.07971619365609349
771,0.955,0.07974947807933194
772,0.955,0.0797827903091061
773,0.955,0.07981613038027581
774,0.955,0.0798494983277592
775,0.955,0.07988289418653283
776,0.955,0.0799163179916318
777,0.955,0.07994976977814985
778,0.955,0.07998324958123953
779,0.955,0.08001675743611228
780,0.955,0.08005029337803855
781,0.955,0.08008385744234801
782,0.955,0.08011744966442953
783,0.955,0.08015107007973143
784,0.955,0.08018471872376154
785,0.955,0.08021839563208735
786,0.955,0.08025210084033614
787,0.955,0.08028583438419504
788,0.955,0.08031959629941127
789,0.955,0.08035338662179217
790,0.955,0.08038720538720538
791,0.955,0.08042105263157895
792,0.955,0.08045492839090143
793,0.955,0.08048883270122208
794,0.955,0.08052276559865093
795,0.955,0.08055672711935892
796,0.955,0.08059071729957806
797,0.955,0.08062473617560152
798,0.955,0.08065878378378379
799,0.955,0.08069286016054077
800,0.955,0.08072696534234995
801,0.955,0.08076109936575053
802,0.955,0.08079526226734349
803,0.955,0.08082945408379179
804,0.955,0.08086367485182049
805,0.955,0.08089792460821686
806,0.955,0.08096651123357355
807,0.955,0.0810008481764207
808,0.955,0.08103521425540942
809,0.955,0.08106960950764007
810,0.955,0.081104033970276
811,0.955,0.08113848768054376
812,0.955,0.0811729706757331
813,0.955,0.08120748299319729
814,0.955,0.08124202467035305
815,0.955,0.08127659574468085
816,0.955,0.08131119625372499
817,0.955,0.08134582623509369
818,0.955,0.08138048572645931
819,0.955,0.0814151747655584
820,0.955,0.0814498933901919
821,0.955,0.08151941954758857
822,0.955,0.08155422715627669
823,0.955,0.08158906450234943
824,0.955,0.08162393162393163
825,0.955,0.08165882855921335
826,0.955,0.08169375534644996
827,0.955,0.08172871202396234
828,0.955,0.08176369863013698
829,0.955,0.08179871520342613
830,0.955,0.0818337617823479
831,0.955,0.0818688384054865
832,0.955,0.08190394511149228
833,0.955,0.08197424892703863
834,0.955,0.08200944611421211
835,0.955,0.0820446735395189
836,0.955,0.0821152192605331
837,0.955,0.0821505376344086
838,0.955,0.08222126560482135
839,0.955,0.0822566752799311
840,0.955,0.08229211546747092
841,0.955,0.08232758620689655
842,0.955,0.08236308753773178
843,0.955,0.08239861949956859
844,0.955,0.08243418213206732
845,0.955,0.08246977547495682
846,0.955,0.08250539956803456
847,0.955,0.08254105445116681
848,0.955,0.0825767401642888
849,0.955,0.08261245674740485
850,0.955,0.0826482042405885
851,0.955,0.08268398268398268
852,0.955,0.08271979211779991
853,0.955,0.08275563258232235
854,0.955,0.08279150411790204
855,0.955,0.08282740676496098
856,0.955,0.08286334056399132
857,0.955,0.08289930555555555
858,0.955,0.08293530178028659
859,0.955,0.08297132927888792
860,0.955,0.08300738809213386
861,0.955,0.08304347826086957
862,0.955,0.0830795998260113
863,0.955,0.08311575282854657
864,0.955,0.08315193730953417
865,0.955,0.08318815331010453
866,0.955,0.0832244008714597
867,0.955,0.08326068003487358
868,0.955,0.0832969908416921
869,0.955,0.08333333333333333
870,0.955,0.08336970755128764
871,0.955,0.08340611353711791
872,0.955,0.08344255133245959
873,0.955,0.08347902097902098
874,0.955,0.0835155225185833
875,0.955,0.08355205599300088
876,0.955,0.08358862144420132
877,0.955,0.08362521891418565
878,0.955,0.08366184844502847
879,0.955,0.08369851007887817
880,0.955,0.08373520385795703
881,0.955,0.0837719298245614
882,0.955,0.08380868802106187
883,0.955,0.08384547848990342
884,0.955,0.08388230127360562
885,0.955,0.08391915641476275
886,0.955,0.08395604395604396
887,0.955,0.0839929639401935
888,0.955,0.0840299164100308
889,0.955,0.0840669014084507
890,0.955,0.0841039189784236
891,0.955,0.0841409691629956
892,0.955,0.08417805200528868
893,0.955,0.08421516754850088
894,0.955,0.08425231583590649
895,0.955,0.08428949691085613
896,0.955,0.08432671081677705
897,0.955,0.08436395759717315
898,0.955,0.08440123729562528
899,0.955,0.08443854995579134
900,0.955,0.08447589562140646
901,0.955,0.08451327433628318
902,0.955,0.08455068614431165
903,0.955,0.0845881310894597
904,0.955,0.08462560921577315
905,0.955,0.08466312056737589
906,0.955,0.08470066518847007
907,0.955,0.08473824312333629
908,0.955,0.08477585441633377
909,0.955,0.08481349911190053
910,0.955,0.08485117725455353
911,0.955,0.08488888888888889
912,0.955,0.08492663405958203
913,0.955,0.0849644128113879
914,0.955,0.08500222518914108
915,0.955,0.085040071237756
916,0.955,0.08507795100222718
917,0.955,0.08511586452762923
918,0.955,0.08515381185911726
919,0.955,0.08519179304192685
920,0.955,0.08522980812137439
921,0.955,0.08526785714285715
922,0.955,0.08530594015185351
923,0.955,0.08534405719392314
924,0.955,0.08538220831470719
925,0.955,0.08542039355992845
926,0.955,0.08545861297539149
927,0.955,0.085496866606983
928,0.955,0.08553515450067174
929,0.955,0.08557347670250896
930,0.955,0.08561183325862842
931,0.955,0.08565022421524664
932,0.955,0.08568864961866307
933,0.955,0.08572710951526032
